sent_id,symbol,pub_date,lang,elr,prob,present,technology,technologies,subject_ok,verb_from_list,verb,tier,text
ARBK|2023-04-30|DisclosuresDirectorsReport|jsc_DisclosureOfCompanysContributionToEnvironmentalProtectionAndLocalCommunityService|0|ar|13,ARBK,2023-04-30,ar,DisclosuresDirectorsReport,0.0005,0,none,,False,False,,0,• تطبيق العديد من المبادرات التي تستهدف تقليل الطباعة واستخدام الورق ومن بينها: - أتمتة التقارير الداخلية في العديد من دوائر البنك.
ASAS|2025-04-06|DisclosuresDirectorsReport|jsc_TheMembersOfBoardOfDirectorsNamesAndNamesAndRanksOfSeniorExecutiveManagementWithBriefResumeOfEach|0|en|48,ASAS,2025-04-06,en,DisclosuresDirectorsReport,0.003,0,none,,False,False,,0,"Member of the Canadian Corporate Finance Institute Financial Controller at Amin Kawar & Sons Group Executive Finance Manager at ATI Holding Group / Jordan, Iraq, Saudi Arabia, and the United Arab Emirates Financial Manager at Amwal Holding for Investment Head of the Accounting Department at Munir Sukhtian Trading Group Senior Accountant at DHL Danzas Group Senior Accountant at Air France Financial Controller - Orange Jordan Solar Power Plant Project Financial Controller - Shams Ma'an Solar Power Plant Project Financial Controller - Al Hussein Youth City Project - Solar Energy Financial Controller - Yarmouk University Solar Energy Project Financial Controller - Union Bank Solar Energy Project Financial Controller - Ayla Oasis Solar Energy Project Financial Valuation Analyst Specialist in Computer Information Systems and ERP Systems Financial Consultant in Financial and Administrative Restructuring, Valuation, Acquisitions, Listing on the Stock Exchange, and Tax Issues / Jordan and Saudi Arabia"
BOJX|2021-04-30|DisclosuresChairmansStatement|jsc_DisclosureOfStatementOfBoardOfDirectorsChairman|0|en|38,BOJX,2021-04-30,en,DisclosuresChairmansStatement,0.9926,1,Cloud,Cloud,True,True,invest_in,2,And we continue to invest in the technical infrastructure such as Cloud-based computing and information security.
BOJX|2021-04-30|DisclosuresChairmansStatement|jsc_DisclosureOfStatementOfBoardOfDirectorsChairman|0|ar|41,BOJX,2021-04-30,ar,DisclosuresChairmansStatement,0.0008,0,none,,False,False,,0,هذا بالإضافة إلى استكمال المشاريع المتعلقة بأنظمة البيانات الضخمة وذلك في محاولة من البنك لأتمتة عملية استخراج البيانات وجمعها ومعالجتها وعرضها بصورة أكثر فعالية وكفاءة لدعم متخذي القرار.
BOJX|2021-04-30|DisclosuresDirectorsReport|jsc_DisclosureOfCompanysAccomplishmentsSupportedByQuantitativeIndicatorsAndDescriptionOfSignificantOccurrencesToCompanyDuringFiscalYear|0|en|119,BOJX,2021-04-30,en,DisclosuresDirectorsReport,0.9986,1,Big Data,Big Data,True,False,automate,1,"To increase data dependability, the Bank was keen to continue working on strategic projects and speed up on-the-ground implementation, especially Big Data projects aimed to effectively and efficiently automate data extraction, collection, processing and presentation to support decision-makers."
BOJX|2021-04-30|DisclosuresDirectorsReport|jsc_DisclosureOfCompanysAccomplishmentsSupportedByQuantitativeIndicatorsAndDescriptionOfSignificantOccurrencesToCompanyDuringFiscalYear|0|en|126,BOJX,2021-04-30,en,DisclosuresDirectorsReport,0.9982,1,Cloud,Cloud,True,True,automate,2,"Some iterative processes were also automated, as well as the reliance upon cloud computing for several major and innovative systems."
BOJX|2021-04-30|DisclosuresDirectorsReport|jsc_DisclosureOfCompanysAccomplishmentsSupportedByQuantitativeIndicatorsAndDescriptionOfSignificantOccurrencesToCompanyDuringFiscalYear|0|en|172,BOJX,2021-04-30,en,DisclosuresDirectorsReport,0.0005,0,none,,False,False,,0,"The Bank was also the golden sponsor of Injaz’s School Adoption Program (SAP), through which the buildings of Shmeisani Elementary School were completely renovated."
BOJX|2021-04-30|DisclosuresDirectorsReport|jsc_DisclosureOfCompanysAccomplishmentsSupportedByQuantitativeIndicatorsAndDescriptionOfSignificantOccurrencesToCompanyDuringFiscalYear|0|ar|103,BOJX,2021-04-30,ar,DisclosuresDirectorsReport,0.0005,0,none,,False,False,,0,وعلى مستوى المشاريع المتعلقة بتطوير كفاءة العمليات جاري العمل على تطوير نظام إدارة المحتوى الإلكتروني والذي يعتبر من اهم المشاريع على مستوى قطاع العمليات وعلى مستوى استراتيجية البنك حيث ان الحاجة التاريخية للبنك كانت تتمثل بإدارة المحتوى الورقي والتخفيف من اعباء التداول الورقي والذي يلبي بذات الوقت المتطلبات الرقابية والحاجة للاحتفاظ بالمستندات.كما يتم أتمتة بعض العمليات المتكررة، كذلك استمر العمل بأعتماد الحوسبة السحابية على عدة أنظمة رئيسية ومستحدثة.
BOJX|2021-04-30|DisclosuresDirectorsReport|jsc_DisclosureOfCompanysAccomplishmentsSupportedByQuantitativeIndicatorsAndDescriptionOfSignificantOccurrencesToCompanyDuringFiscalYear|0|ar|111,BOJX,2021-04-30,ar,DisclosuresDirectorsReport,0.9986,1,Big Data,Big Data,False,False,,1,كما تم إعداد دراسة تنظيمية لفرع البحرين وتم إضافة عدد من الوظائف بما يواكب توسع أعمال الفرع أبرزها وظيفة محلل بيانات بحيث جاء ذلك ليتوافق مع ما هو مقترح تطبيقه على مستوى الادارة العامة من إضافة وظائف متخصصة في تحليل البيانات على مستوى مخاطر محافظ الائتمان وبما يساعد ويساهم في تطوير وتحسين جودة القرار الائتماني على مستوى دوائر تنمية الأعمال، بالإضافة الى وظيفة خبير اقتصادي Economist .
BOJX|2021-04-30|DisclosuresDirectorsReport|jsc_DisclosureOfImportantProspectiveDevelopmentsIncludingAnyNewExpansionsAndProjectsCompanysProposedPlanForAtLeastOneUpcomingYearAndBoardOfDirectorsForecastsForOutcomesOfCompanyActivities|0|en|10,BOJX,2021-04-30,en,DisclosuresDirectorsReport,0.9986,1,Big Data,Big Data,True,False,develop,1,Data Management and Analytics: With an aim to develop the information and data systems infrastructure at the Group level by completing the implementation of the Big Data project for effectively analyzing and presenting data to support decision-making processes and developing various aspects of the Bank’s operations to be based on information and analytics.
BOJX|2021-04-30|DisclosuresDirectorsReport|jsc_DisclosureOfImportantProspectiveDevelopmentsIncludingAnyNewExpansionsAndProjectsCompanysProposedPlanForAtLeastOneUpcomingYearAndBoardOfDirectorsForecastsForOutcomesOfCompanyActivities|0|en|15,BOJX,2021-04-30,en,DisclosuresDirectorsReport,0.9979,1,Big Data,Big Data,False,False,develop,1,"Staff Empowerment: The training plan was developed in line with the Bank's strategic directions, especially the implementation of the ERM project, the Big Data Project, and the Performance Management Framework."
BOJX|2021-04-30|DisclosuresDirectorsReport|jsc_DisclosureOfImportantProspectiveDevelopmentsIncludingAnyNewExpansionsAndProjectsCompanysProposedPlanForAtLeastOneUpcomingYearAndBoardOfDirectorsForecastsForOutcomesOfCompanyActivities|0|ar|5,BOJX,2021-04-30,ar,DisclosuresDirectorsReport,0.9986,1,Big Data,Big Data,False,False,,1,تطوير منظومة إدارة البيانات والتحليل: بهدف تهيئة البنية التحتية لأنظمة المعلومات والبيانات على مستوى المجموعة من خلال استكمال العمل على تطبيق منظومة البيانات الضخمة Big Data وتحليل وعرض البيانات، لدعم عمليات صنع القرار، وتطوير مختلف جوانب العمل بالبنك بالاستناد إلى المعلومات.
BOJX|2021-04-30|DisclosuresDirectorsReport|jsc_DisclosureOfImportantProspectiveDevelopmentsIncludingAnyNewExpansionsAndProjectsCompanysProposedPlanForAtLeastOneUpcomingYearAndBoardOfDirectorsForecastsForOutcomesOfCompanyActivities|0|ar|8,BOJX,2021-04-30,ar,DisclosuresDirectorsReport,0.9986,1,Big Data,Big Data,True,False,ب+مصدر,1,تمكين فريق العمل : تم بناء خطة التدريب بالتوافق مع توجهات البنك الاستراتيجية؛ وخاصة تطبيق مشروع ERM ، وتطبيق منظومة البيانات الضخمة Big Data وكذلك تطبيق مشروع إدارة الأداء المالي المؤسسي، حيث سيعمل البنك على توفير الفرص التدريبية اللازمة التي تتناسب والاحتياجات الفعلية بما يساهم في الارتقاء بمستويات الأداء، وسوف يستمر في تحسين بيئة العمل في البنك من خلال تطوير وأتمتة خدمات وعمليات الموارد البشرية، وبناء وتطوير أنظمة وسياسات العمل المرن والعمل عن بعد.
CAPL|2024-04-29|DisclosuresDirectorsReport|jsc_DisclosureOfDirectorsReport|0|en|80,CAPL,2024-04-29,en,DisclosuresDirectorsReport,0.9982,1,ERP,ERP,True,True,develop,2,"The IT asset management system was upgraded to include all information systems assets. 38 Board of Directors Report Software Development In the area of software development, the bank adopted the international standards for flexible and secure development in developing digital services, starting with Capital Mobile, Blink, MuleSoft API / Middleware."
CAPL|2024-04-29|DisclosuresDirectorsReport|jsc_DisclosureOfDirectorsReport|0|en|83,CAPL,2024-04-29,en,DisclosuresDirectorsReport,0.9969,1,ERP,ERP,False,False,launch,1,The project to replace the IBM Middleware system with the MuleSoft API / Middleware system was launched.
